item_0,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48
42550,1,430,31.7,4.05,0,0,0,17,10,378.8,0,0,22,0,157.1,0,0,38,10,61.4,0,0,24,0,32,0,35.2,0,114,293,896.89,56.11,30.27,40.54,9.74,9.21,86.98,69,12.58,89.68,6.2,31.6,4.14,378.8,157.1,61.4,32,35.2
42550,2,430,31.6,4.14,0,0,0,20,0,378.8,0,0,17,10,157.1,0,0,42,0,61.4,0,0,22,0,32,0,35.2,0,105,303,896.9,55.82,30.29,40.73,9.78,9.24,86.84,69,12.57,89.69,5.33,31.6,4.11,375.2,157.1,61.4,32,35.2
42550,3,430,31.6,4.11,0,0,0,15,10,375.2,0,0,23,0,157.1,0,0,34,20,61.4,0,0,20,0,32,0,35.2,0,99,315,896.9,55.92,30.32,40.62,9.75,9.26,87.31,69,12.58,89.68,5.33,31.6,4.12,375.2,161.5,60.6,32,35.2
42551,1,430,31.6,4.12,0,0,0,18,10,375.2,0,0,19,0,161.5,0,0,46,10,60.6,0,0,17,0,32,0,35.2,0,80,304,896.92,55.92,30.26,41.02,9.85,9.3,87.24,69,12.57,89.69,5.33,31.5,4.15,378.8,161.5,60.6,32,35.2
42551,2,430,31.5,4.15,0,0,4,22,5,378.8,0,1.2,15,10,161.5,2,0,48,0,60.6,0,0,15,0,32,0,35.2,0,120,372,896.9,55.88,30.23,40.78,9.79,9.28,87,69,12.58,89.68,5.32,31.5,4.04,368.1,161.5,60.6,32,35.2
42551,3,430,31.5,4.04,0,0,0,21,0,368.1,0,0,19,0,161.5,0,0,40,10,60.6,0,0,13,11,32,0,35.2,0,72,324,896.93,56.06,30.29,41.24,9.9,9.35,87.14,69,12.57,89.69,5.33,31.4,4.02,378.7,158.9,62,32,35.2
42552,1,430,31.4,4.02,0,0,0,15,0,378.7,0,0,15,0,158.9,0,0,42,0,62,0,0,32,0,32,0,35.2,0,27,456,896.98,55.92,30.24,42.1,10.12,9.52,86.49,69,12.56,89.7,5.33,31.4,4.03,385.9,158.9,62,32,35.2
42552,2,430,31.4,4.03,0,0,0,18,10,385.9,0,0,20,0,158.9,0,0,34,20,62,0,0,20,0,32,0,35.2,0,27,464,896.98,56.3,30.28,42.12,10.12,9.53,86.43,69,12.57,89.7,5.33,31.4,4.04,382.4,158.9,62,32,35.2
42552,3,430,31.4,4.04,0,0,0,20,10,382.4,0,0,15,10,158.9,0,0,44,10,62,0,0,17,0,32,0,35.2,0,36,446,896.97,56.18,30.28,41.97,10.08,9.49,86.97,69,12.57,89.7,5.32,31.5,4.08,378.8,161.2,62.4,32,35.2
42553,1,430,31.5,4.08,0,0,0,23,0,378.8,0,0,20,0,161.2,0,0,44,0,62.4,0,0,15,0,32,0,35.2,0,68,378,896.94,56.15,30.29,41.46,9.96,9.41,86.57,69,12.57,89.69,5.33,31.4,4.04,385.9,161.2,62.4,32,35.2
42553,2,430,31.4,4.04,0,0,0,15,10,385.9,0,0,15,10,161.2,0,0,34,20,62.4,0,0,12,0,32,0,35.2,0,0,403,897,55.87,30.33,42.51,10.21,9.58,86.64,69,12.55,89.7,5.34,31.4,4.02,375.2,161.2,62.4,32,35.2
42553,3,430,31.4,4.02,0,0,0,20,10,375.2,0,0,21,0,161.2,0,0,48,0,62.4,0,0,10,15,32,0,35.2,0,0,214,897,56.17,30.33,42.51,10.21,9.58,86.68,69,12.56,89.7,5.33,31.2,4.03,371.7,157.3,61.2,32,35.2
42555,1,430,31.2,4.03,0,0,0,20,0,371.7,0,1.2,23,1.2,157.3,0,0,42,0,61.2,0,0,19,0,32,0,35.2,0,0,98,897,56.77,30.28,42.51,10.21,9.45,86.91,69,12.57,89.7,5.33,31.5,4.07,357.5,157.3,61.2,32,35.2
42555,2,430,31.5,4.07,0,0,0,22,0,357.5,0,0,16,10,157.3,0,0,40,0,61.2,0,0,22,0,32,0,35.2,0,0,376,897,56.01,30.29,42.5,10.21,9.48,86.71,69,12.56,89.7,5.33,31.2,4.04,382.4,157.3,61.2,32,35.2
42555,3,430,31.2,4.04,0,0,0,18,10,382.4,0,0,22,0,157.3,0,0,34,15,61.2,0,0,20,0,32,0,35.2,0,0,369,897,56.22,30.29,42.49,10.21,9.49,87.18,69,12.57,89.7,5.32,31.5,4.04,382.4,160.6,61.4,32,35.8
42556,1,430,31.5,4.04,0,0,0,22,10,382.4,0,0,18,0,160.6,0,0,41,0,61.4,0,0,18,0,32,0,35.8,0.5,0,378,897,55.79,30.26,42.48,10.2,9.5,87.43,69,12.56,89.7,5.33,31.5,4.1,382.4,160.6,61.4,32,35.8
42556,2,430,31.5,4.1,0,0,0,25,0,382.4,0,0,14,11,160.6,0,0,34,17,61.4,0,0,16,0,32,0,35.8,0,0,359,897,56,30.27,42.48,10.2,9.52,87.43,69,12.57,89.7,5.32,31.4,4.06,382.4,160.6,61.4,32,35.8
42556,3,430,31.4,4.06,0,0,0,20,10,382.4,0,0,21,0,160.6,0,0,44,10,61.4,0,0,14,0,32,0,35.8,0,0,365,897,55.94,30.27,42.48,10.2,9.53,87.46,69,12.56,89.7,5.33,31.4,4.13,389.9,164.3,61.5,32,35.8
42557,1,430,31.4,4.13,0,0,0,24,0,389.9,0,0,16,10,164.3,0,0,48,0,61.5,0,0,12,0,32,0,35.8,0,0,378,897,55.85,30.26,42.48,10.2,9.55,87.26,69,12.56,89.7,5.32,31.4,4.16,375.2,164.3,61.5,32,35.8
42557,2,430,31.4,4.16,0,0,4,18,10,375.2,0,0,22,0,164.3,3,0,40,10,61.5,0,0,10,11,32,0,35.8,0,0,333,897,55.8,30.26,42.49,10.21,9.57,87.02,69,12.57,89.7,5.33,31.4,4.08,375.2,164.3,61.5,32,35.8
42557,3,430,31.4,4.08,0,0,0,22,0,375.2,0,0,19,10,164.3,0,0,46,0,61.5,0,0,19,0,32,0,35.8,0,0,281,897,56.21,30.25,42.5,10.21,9.53,87.14,69,12.56,89.7,5.32,31.5,4.09,385.4,155.9,60.9,32,35.8
42558,1,430,31.5,4.09,0,0,0,18,10,385.4,0,0,25,0,155.9,0,0,40,20,60.9,0,0,17,0,32,0,35.8,0,0,401,897,55.95,30.24,42.49,10.21,9.58,86.96,69,12.56,89.7,5.32,31.5,4.09,371.7,155.9,60.9,32,35.8
42558,2,430,31.5,4.09,0,0,0,21,0,371.7,0,0,21,0,155.9,0,0,54,0,60.9,0,0,15,0,32,0,35.8,0,0,357,897,55.9,30.26,42.49,10.21,9.56,87.21,69,12.57,89.7,5.32,31.6,4.11,368.1,155.9,60.9,32,35.8
42558,3,430,31.6,4.11,0,0,0,15,10,368.1,0,0,17,10,155.9,0,0,46,0,60.9,0,0,13,0,32,0,35.8,0,0,357,897,56.07,30.27,42.48,10.2,9.57,87.35,69,12.56,89.7,5.32,31.5,4.09,385.9,151.9,61.2,32,35.8
42559,1,430,31.5,4.09,0,0,0,20,10,385.9,0,0,23,0,151.9,0,0,38,20,61.2,0,0,11,0,32,0,35.8,0,48,393,896.96,56,30.23,41.74,10.03,9.47,86.99,69,12.57,89.7,5.32,31.5,4.14,371.7,151.9,61.2,32,35.8
42559,2,430,31.5,4.14,0,0,0,23,7,371.7,0,1.2,19,7,151.9,0,0,50,0,61.2,0,0,9,15,32,0,35.8,0,120,349,896.9,55.99,30.22,40.75,9.79,9.31,86.86,69,12.59,89.69,5.31,31.6,4.11,382.4,151.9,61.2,32,35.8
42559,3,430,31.6,4.11,0,0,0,23,0,382.4,0,0,21,0,151.9,0,0,40,10,61.2,0,0,21,0,32,0,35.8,0,76,381,896.94,56.08,30.26,41.35,9.93,9.41,87.18,69,12.57,89.69,5.33,31.5,4.08,378.8,160.6,62.4,32,35.8
42560,1,430,31.5,4.08,0,0,0,17,0,378.8,0,0,17,0,160.6,0,0,40,0,62.4,0,0,19,0,32,0,35.8,0,92,351,896.92,56.39,30.23,41.09,9.87,9.39,86.96,69,12.58,89.68,5.33,31.5,4.17,371.7,160.6,62.4,32,35.8
42560,2,430,31.5,4.17,0,0,4,9,0,371.7,0,0,12,0,160.6,2,0,40,0,62.4,0,0,19,0,32,0,35.8,0,60,182,896.9,56.01,30.26,40.74,9.79,9.31,86.63,69,12.58,89.68,5.34,29.9,4.16,320.1,132.8,54.6,31,35.8
42569,2,430,29.9,4.16,0,0,4,15,0,320.1,0,0,14,10,132.8,0,0,37,0,54.6,8,0,13,0,31,0,35.8,0,32,0,896.91,56.12,31.19,40.94,9.83,9.21,86.98,69,12.58,89.68,14.31,29.7,4,333.2,132.8,54.6,31,35.8
42569,3,430,29.7,4,0,0,0,13,10,333.2,0,0,20,0,132.8,0,0,35,0,54.6,8,0,13,0,31,35,35.8,0,32,39,896.95,55.44,31.66,41.57,9.98,9.32,87.29,69,12.57,89.7,6.8,29.7,4,323.4,151.4,57,31,35.8
42570,1,430,29.7,4,0,0,0,19,0,323.4,0,0,18,0,151.4,0,0,30,20,57,8,0,13,0,31,0,35.8,0,44,375,896.96,56.25,31.3,41.81,10.05,9.43,86.67,69,12.57,89.7,5.27,29.9,4.05,333.2,151.4,57,31,35.8
42570,2,430,29.9,4.05,0,0,0,12,10,333.2,0,0,13,10,151.4,0,0,42,0,57,2,9.2,13,-3,31,0,35.8,0,44,342,896.96,55.93,31.46,41.75,10.03,9.41,86.66,69,12.58,89.7,5.27,29.9,3.99,326.7,151.4,57,31,35.8
42570,3,430,29.9,3.99,0,0,0,16,10,326.7,0,0,18,0,151.4,0,0,34,0,57,0,0,9,15,31,0,35.8,0,52,408,896.96,56.12,31.75,41.71,10.02,9.37,87.11,69,12.58,89.69,5.27,29.9,3.99,326.7,152.2,59.3,31,35.8
42571,1,430,29.9,3.99,0,0,0,18,10,326.7,0,0,13,0,152.2,0,0,34,20,59.3,0,0,21,0,31,0,35.8,0,39,341,896.96,56.3,31.69,41.79,10.04,9.38,86.84,69,12.57,89.7,5.29,29.9,4.06,333.2,152.2,59.3,31,36.5
42571,2,430,29.9,4.06,0,0,0,22,10,333.2,0,0,9,10,152.2,0,0,47,0,59.3,0,0,18,0,31,0,36.5,0.5,64,400,896.95,56.14,31.7,41.54,9.98,9.33,86.92,69,12.58,89.69,5.26,29.9,4.03,316.9,152.2,59.3,31,36.5
42571,3,430,29.9,4.03,0,0,0,25,0,316.9,0,0,15,10,152.2,0,0,38,10,59.3,0,0,16,5,31,0,36.5,0,60,320,896.94,55.89,31.73,41.41,9.95,9.31,87.24,69,12.58,89.69,5.27,29.9,4.05,313.6,150.4,58.1,31,36.5
42572,1,430,29.9,4.05,0,0,0,19,10,313.6,0,0,20,0,150.4,0,0,40,10,58.1,0,0,19,0,31,0,36.5,0,64,415,896.95,56.26,31.7,41.57,9.98,9.35,87.06,69,12.57,89.7,5.27,30,4.11,316.9,150.4,58.1,31,36.5
42572,2,430,30,4.11,0,0,0,22,0,316.9,0,0,15,10,150.4,0,0,40,10,58.1,0,6.9,17,-6.9,31,0,36.5,0,60,398,896.95,56.11,31.66,41.58,9.99,9.37,86.94,69,12.58,89.69,5.27,29.9,4.1,316.9,150.4,58.1,31,36.5
42572,3,430,29.9,4.1,0,0,0,14,10,316.9,0,0,21,5,150.4,0,0,42,0,58.1,0,0,17,0,31,0,36.5,0,14,78,896.94,56.32,31.7,41.35,9.93,9.32,87.16,69,12.58,89.7,5.26,29.9,4.1,310.3,149.1,60.9,31,36.5
42573,1,430,29.9,4.1,0,0,0,22,0,310.3,0,0,24,0,149.1,0,0,40,10,60.9,0,0,17,0,31,0,36.5,0,24,272,896.97,55.66,31.28,41.93,10.08,9.45,86.87,69,12.57,89.7,5.28,30,4.13,316.9,149.1,60.9,31,36.5
42573,2,430,30,4.13,0,0,0,17,10,316.9,0,1.2,21,10,149.1,0,0,44,0,60.9,0,0,15,0,31,0,36.5,0,64,386,896.95,56.09,31.36,41.53,9.98,9.41,86.83,69,12.58,89.69,5.27,30,4.13,320.1,149.1,60.9,31,36.5
42573,3,430,30,4.13,0,0,0,20,5,320.1,0,0,25,0,149.1,0,0,36,10,60.9,0,0,13,0,31,0,36.5,0,24,159,896.95,55.99,31.27,41.6,9.99,9.39,87.16,69,12.58,89.7,5.26,30,4.16,310.3,147.3,60.1,33,35.5
42576,2,430,30,4.16,0,0,4,22,0,310.3,0,0,25,0,147.3,0,0,42,0,60.1,0,0,12,10,33,0,35.5,0.5,44,371,896.96,55.99,31.26,41.78,10.03,9.27,86.53,69,12.55,89.69,5.32,30.1,4.05,316.9,147.3,60.1,33,35.5
42576,3,430,30.1,4.05,0,0,0,15,10,316.9,0,0,21,10,147.3,0,0,34,14,60.1,0,0,20,0,33,0,35.5,0,59,414,896.95,56.12,31.27,41.62,10,9.3,86.68,69,12.55,89.69,5.31,30.1,4.08,320.1,150.3,61.3,33,35.5
42577,1,430,30.1,4.08,0,0,0,18,10,320.1,0,0,25,0,150.3,0,0,38,10,61.3,0,0,17,0,33,0,35.5,0,44,410,896.96,56.04,31.16,41.82,10.04,9.36,86.47,69,12.55,89.69,5.32,30.1,4.1,313.6,150.3,61.3,33,35.5
42577,2,430,30.1,4.1,0,0,0,21,7,313.6,0,1.8,21,8,150.3,0,0,40,0,61.3,0,11.5,14,12,33,0,35.5,0,44,375,896.96,56.46,31.24,41.8,10.04,9.37,86.48,69,12.54,89.7,5.32,30.1,4.12,320.1,150.3,61.3,33,35.5
42577,3,430,30.1,4.12,0,0,0,22,0,320.1,0,0,23,0,150.3,0,0,30,23,61.3,0,0,23,0,33,0,35.5,0,96,387,896.92,55.96,31.29,41.11,9.87,9.27,86.58,69,12.56,89.69,5.32,30,4.11,333.2,150.8,65.7,33,35.5
42578,1,430,30,4.11,0,0,0,14,10,333.2,0,0,18,0,150.8,0,0,47,0,65.7,0,0,20,0,33,0,35.5,0,84,401,896.93,56.15,31.26,41.29,9.92,9.31,86.39,69,12.56,89.69,5.31,30,4.1,320.1,150.8,65.7,33,35.5
42578,2,430,30,4.1,0,0,0,17,10,320.1,0,0,14,15,150.8,0,0,38,15,65.7,0,0,18,0,33,0,35.5,0,36,291,896.95,56.12,31.21,41.7,10.02,9.41,86.27,69,12.55,89.69,5.32,30.1,4.1,316.9,150.8,65.7,33,35.5
42578,3,430,30.1,4.1,0,0,0,19,10,316.9,0,0,24,0,150.8,0,0,42,15,65.7,0,0,15,0,33,0,35.5,0,68,406,896.94,56.17,31.2,41.51,9.97,9.38,86.48,69,12.55,89.69,5.32,30.1,4.13,320.1,150.3,64,33,35.5
42579,1,430,30.1,4.13,0,0,0,22,0,320.1,0,0,19,10,150.3,0,0,50,0,64,0,0,12,0,33,0,35.5,0,56,423,896.95,56.27,31.23,41.71,10.02,9.43,86.01,69,12.55,89.69,5.32,30,4.11,313.6,150.3,64,33,35.5
42579,2,430,30,4.11,0,0,0,15,14,313.6,0,0,24,0,150.3,0,0,40,0,64,0,0,10,15,33,0,35.5,0,52,378,896.95,56.22,31.05,41.63,10,9.41,86.16,69,12.55,89.69,9.43,30.1,4.11,310.3,150.3,64,33,35.5
42579,3,430,30.1,4.11,0,0,0,21,0,310.3,0,0,19,0,150.3,0,0,30,25,64,0,0,23,0,33,0,35.5,0,48,402,896.96,56.16,30.54,41.71,10.02,9.39,86.43,69,12.56,89.69,5.33,30.1,4.16,316.9,152.8,64.8,33,35.5
42580,1,430,30.1,4.16,0,0,4,14,10,316.9,0,0,15,10,152.8,0,0,46,0,64.8,0,0,20,0,33,0,35.5,0,64,413,896.94,56.07,30.5,41.49,9.97,9.38,85.79,69,12.56,89.69,5.32,30.1,4.07,310.3,152.8,64.8,33,35.5
42580,2,430,30.1,4.07,0,0,0,17,10,310.3,0,1.2,19,0,152.8,0,0,38,10,64.8,0,0,18,0,33,0,35.5,0,76,408,896.94,56.23,30.5,41.42,9.95,9.37,86.13,69,12.56,89.69,5.31,30.1,4.04,313.6,152.8,64.8,33,35.5
42580,3,430,30.1,4.04,0,0,0,19,0,313.6,0,0,14,0,152.8,0,0,36,0,64.8,0,0,15,0,33,0,35.5,0,12,164,896.97,56.17,30.56,42.02,10.09,9.46,86.52,69,12.57,89.69,5.31,30.2,4.12,316.9,150.3,65.1,32,35
42583,2,430,30.2,4.12,0,0,0,24,0,316.9,0,0,20,0,150.3,0,0,34,0,65.1,0,0,14,0,32,0,35,0,68,387,896.94,56.23,30.55,41.49,9.97,9.2,85.72,69,12.55,89.69,5.33,30.2,4.14,320.1,150.3,65.1,32,35
42583,3,430,30.2,4.14,0,0,0,17,10,320.1,0,0,16,10,150.3,0,0,24,30,65.1,0,0,11,0,32,0,35,0,80,380,896.93,56.36,30.79,41.32,9.93,9.19,85.89,69,12.56,89.69,5.32,30.2,4.14,316.9,151,64.9,32,35
42584,1,430,30.2,4.14,0,0,0,20,0,316.9,0,0,22,0,151,0,0,48,0,64.9,0,0,9,17,32,0,35,0,72,346,896.93,56.14,30.75,41.34,9.93,9.22,85.46,69,12.56,89.69,5.31,30.2,4.19,313.6,151,64.9,32,35
42584,2,430,30.2,4.19,0,0,4,14,10,313.6,0,0,18,10,151,0,0,38,10,64.9,0,0,18,0,32,0,35,0,72,399,896.94,56.22,30.76,41.44,9.96,9.25,85.64,69,12.56,89.69,5.3,30.1,4.1,316.9,151,64.9,32,35
42584,3,430,30.1,4.1,0,0,0,17,10,316.9,0,0,23,0,151,0,0,39,10,64.9,0,0,20,0,32,0,35,0,70,401,896.94,56.18,30.79,41.38,9.94,9.25,85.96,69,12.56,89.69,5.3,30.2,4.19,297.3,150.9,64.3,32,35
42585,1,430,30.2,4.19,0,0,4,20,0,297.3,0,0,18,0,150.9,0,0,40,0,64.3,0,0,18,0,32,0,35,0,74,371,896.93,55.99,30.76,41.34,9.93,9.28,85.49,69,12.57,89.69,5.29,30.2,4.06,316.9,150.9,64.3,32,35
42585,2,430,30.2,4.06,0,0,0,13,10,316.9,0,0,13,10,150.9,0,0,31,25,64.3,0,0,15,0,32,0,35,0,64,305,896.93,56.12,30.76,41.31,9.92,9.26,85.78,69,12.56,89.69,5.32,30.2,4.06,313.6,150.9,64.3,32,35
42585,3,430,30.2,4.06,0,0,0,17,10,313.6,0,0,18,10,150.9,0,0,50,0,64.3,0,0,13,10,32,0,35,0,84,389,896.93,56.09,30.8,41.26,9.91,9.23,85.96,69,12.55,89.69,5.32,30.1,4.06,310.3,145.3,64.1,32,35
42586,1,430,30.1,4.06,0,0,0,20,10,310.3,0,0,24,0,145.3,0,0,41,0,64.1,0,0,21,0,32,0,35,0,60,421,896.95,56.61,30.71,41.66,10.01,9.35,85.38,69,12.55,89.69,5.33,30.3,4.12,307.1,145.3,64.1,32,35
42586,2,430,30.3,4.12,0,0,0,22,0,307.1,0,0,18,0,145.3,0,0,30,15,64.1,0,0,18,0,32,0,35,0,88,406,896.93,56.08,30.77,41.28,9.92,9.29,85.35,69,12.56,89.69,5.33,30.3,4.07,310.3,145.3,64.1,32,35
42586,3,430,30.3,4.07,0,0,0,15,15,310.3,0,0,14,10,145.3,0,0,38,20,64.1,0,0,15,0,32,0,35,0,67,418,896.95,56.16,30.77,41.54,9.97,9.33,85.98,69,12.55,89.69,5.33,30.3,4.11,313.6,153.4,63.9,32,35
42587,1,430,30.3,4.11,0,0,0,23,0,313.6,0,0,19,10,153.4,0,0,48,8,63.9,0,0,13,8,32,0,35,0,62,371,896.94,56.31,30.71,41.46,9.96,9.33,85.42,69,12.56,89.69,5.33,30.2,4.18,310.3,153.4,63.9,32,35
42587,2,430,30.2,4.18,0,0,4,16,10,310.3,0,1.2,24,0,153.4,0,0,48,0,63.9,0,0,18,0,32,0,35,0,94,377,896.92,56.17,30.8,41.08,9.87,9.28,85.14,69,12.56,89.69,5.33,30.3,4.05,329.9,153.4,63.9,32,35
42587,3,430,30.3,4.05,0,0,0,18,10,329.9,0,0,20,0,153.4,0,0,40,0,63.9,0,0,15,0,32,0,35,0,12,106,896.96,56.08,30.73,41.84,10.05,9.4,85.48,69,12.55,89.69,5.33,30.1,4.17,313.6,153.9,62,31,35
42590,1,430,30.1,4.17,0,0,4,25,0,313.6,0,0,18,0,153.9,0,0,36,0,62,0,0,15,0,31,0,35,0,32,163,896.94,56.13,30.49,41.38,9.94,9.16,86.11,69,12.58,89.7,5.31,30.2,4.1,313.6,153.9,62,31,35.5
42590,2,430,30.2,4.1,0,0,0,22,0,313.6,0,0,16,0,153.9,0,0,32,0,62,0,0,13,0,31,35,35.5,0,70,418,896.94,56.07,30.51,41.48,9.97,9.22,85.77,69,12.56,89.7,5.32,30.1,4.05,313.6,153.9,62,31,35.5
42590,3,430,30.1,4.05,0,0,0,15,10,313.6,0,0,11,10,153.9,0,0,24,27,62,0,0,11,15,31,0,35.5,0,56,417,896.95,56.28,30.58,41.64,10,9.28,85.91,69,12.56,89.7,5.32,30,4.06,310.3,152.7,62.6,31,35.5
42591,1,430,30,4.06,0,0,0,17,10,310.3,0,0,16,0,152.7,0,0,40,0,62.6,0,0,24,0,31,0,35.5,0,71,402,896.94,55.97,30.51,41.43,9.96,9.28,85.38,69,12.56,89.7,5.31,30,4.13,313.6,152.7,62.6,31,35.5
42591,2,430,30,4.13,0,0,0,19,10,313.6,0,1.8,10,10,152.7,0,0,30,20,62.6,0,0,21,0,31,0,35.5,0,70,394,896.94,56.24,30.52,41.47,9.97,9.31,85.5,69,12.56,89.69,5.32,30,4.04,323.4,152.7,62.6,31,35.5
42591,3,430,30,4.04,0,0,0,23,10,323.4,0,0,16,10,152.7,0,0,42,0,62.6,0,0,18,5,31,0,35.5,0,83,393,896.93,56.22,30.51,41.28,9.92,9.26,86.33,69,12.55,89.69,5.32,30.4,4.09,323.4,154.3,61.9,31,35.5
42592,1,430,30.4,4.09,0,0,0,24,0,323.4,0,0,21,0,154.3,0,0,32,15,61.9,0,0,21,0,31,0,35.5,0,88,357,896.92,56.03,30.48,41.13,9.88,9.25,85.94,69,12.56,89.69,5.31,30.2,4.05,333.2,154.3,61.9,31,35.5
42592,2,430,30.2,4.05,0,0,0,18,10,333.2,0,0,17,10,154.3,0,0,40,10,61.9,0,0,18,0,31,0,35.5,0,92,379,896.92,56.56,30.51,41.14,9.88,9.26,85.92,69,12.56,89.7,5.31,30.2,4.06,323.4,154.3,61.9,31,35.5
42592,3,430,30.2,4.06,0,0,0,20,0,323.4,0,0,22,0,154.3,0,0,40,0,61.9,0,0,16,10,31,0,35.5,0,77,365,896.93,56.12,30.54,41.28,9.92,9.31,86.24,69,12.55,89.69,5.32,30.4,4.1,323.4,147.9,62.9,31,35.5
42593,1,430,30.4,4.1,0,0,0,14,10,323.4,0,0,17,0,147.9,0,0,32,15,62.9,0,0,23,0,31,0,35.5,0,76,395,896.94,56.11,30.5,41.39,9.94,9.33,85.82,69,12.55,89.69,5.32,30.4,4.08,323.4,147.9,62.9,31,35.5
42593,2,430,30.4,4.08,0,0,0,22,10,323.4,0,0,12,10,147.9,0,0,38,20,62.9,8,0,20,0,31,0,35.5,0,76,410,896.94,56.2,30.51,41.43,9.95,9.35,85.81,69,12.55,89.69,5.32,30.4,4.03,320.1,147.9,62.9,31,35.5
42593,3,430,30.4,4.03,0,0,0,25,0,320.1,0,0,18,0,147.9,0,0,48,0,62.9,8,0,20,0,31,0,35.5,0,78,387,896.93,56.28,30.56,41.31,9.92,9.31,86.26,69,12.56,89.69,5.31,30.5,4.07,326.7,154,62.3,31,35.5
42594,1,430,30.5,4.07,0,0,0,17,10,326.7,0,0,13,10,154,0,0,39,0,62.3,8,0,20,0,31,0,35.5,0,80,381,896.93,56.49,30.51,41.32,9.92,9.33,85.95,69,12.56,89.69,5.32,30.4,4.09,333.2,154,62.3,31,35.5
42594,2,430,30.4,4.09,0,0,0,20,0,333.2,0,1.8,18,0,154,0,0,30,20,62.3,8,0,20,0,31,0,35.5,0,116,366,896.91,56.27,30.55,40.83,9.81,9.22,86.07,69,12.57,89.69,5.31,30.5,4.09,329.9,154,62.3,31,35.5
42594,3,430,30.5,4.09,0,0,0,13,14,329.9,0,0,13,10,154,0,0,40,0,62.3,8,0,20,0,31,0,35.5,0,8,141,896.98,56.29,30.51,42.13,10.12,9.49,86.46,69,12.56,89.69,5.31,30.4,4.13,343,146.8,58.8,32,35.5
42604,1,430,30.4,4.13,0,0,0,23,0,343,0,0,21,0,146.8,0,0,36,0,58.8,0,0,20,0,32,0,35.5,0,64,309,896.93,56.01,30.56,41.29,9.92,9.27,85.99,69,12.56,89.69,8.89,30.4,4.14,329.9,146.8,58.8,32,36
42604,2,430,30.4,4.14,0,0,0,21,10,329.9,0,0,20,0,146.8,0,0,35,20,58.8,8,0,20,0,32,0,36,0.5,52,381,896.95,56.02,30.61,41.67,10.01,9.36,86.3,69,12.55,89.7,5.32,30.5,4.17,323.4,146.8,58.8,32,36
42604,3,430,30.5,4.17,0,0,4,25,0,323.4,0,0,16,10,146.8,0,0,46,0,58.8,8,0,20,0,32,0,36,0,60,359,896.94,55.68,30.57,41.52,9.97,9.34,86.57,69,12.56,89.69,5.31,30.5,3.96,326.7,149.8,56.6,32,36
42605,1,430,30.5,3.96,0,0,0,17,10,326.7,0,0,21,0,149.8,0,0,38,0,56.6,8,0,20,0,32,0,36,0,92,388,896.93,55.91,30.57,41.19,9.89,9.31,86.4,69,12.56,89.7,5.31,30.5,3.89,316.9,149.8,56.6,32,36
42605,2,430,30.5,3.89,4,4,0,22,0,316.9,0,0,17,10,149.8,0,0,30,20,56.6,8,0,20,0,32,0,36,0,95,390,896.92,55.96,30.57,41.13,9.88,9.32,86.24,69,12.56,89.69,5.31,30.5,4.06,316.9,149.8,56.6,32,36
42605,3,430,30.5,4.06,0,0,0,20,8,316.9,0,0,23,0,149.8,0,0,42,0,56.6,8,0,20,0,32,0,36,0,72,398,896.94,56.16,30.58,41.44,9.96,9.36,86.44,69,12.56,89.7,5.32,30.4,4.01,333.2,151,52.5,32,36
42606,1,430,30.4,4.01,0,0,0,22,10,333.2,0,0,18,10,151,0,0,33,20,52.5,8,0,20,0,32,0,36,0,96,393,896.92,56.13,30.57,41.15,9.89,9.33,86.09,69,12.56,89.7,5.32,30.5,3.97,313.6,151,52.5,32,36
42606,2,430,30.5,3.97,0,0,0,24,0,313.6,0,0,23,0,151,0,0,44,0,52.5,1,11.5,20,0,32,0,36,0,76,398,896.94,56.11,30.55,41.4,9.95,9.39,85.95,69,12.56,89.7,5.32,30.4,4.02,307.1,151,52.5,32,36
42606,3,430,30.4,4.02,0,0,0,17,10,307.1,0,0,18,10,151,0,0,34,15,52.5,0,0,17,0,32,0,36,0,72,391,896.94,55.96,30.56,41.44,9.95,9.39,86.34,69,12.56,89.69,5.32,30.5,4.01,326.7,149.1,56.2,32,36
42607,1,430,30.5,4.01,0,0,0,20,0,326.7,0,0,23,0,149.1,0,0,40,0,56.2,0,0,15,0,32,0,36,0,78,399,896.93,55.92,30.55,41.36,9.94,9.41,85.8,69,12.55,89.7,5.31,30.5,4.02,326.7,149.1,56.2,32,36
42607,2,430,30.5,4.02,0,0,0,13,15,326.7,0,0,19,8,149.1,0,0,32,20,56.2,0,0,12,15,32,0,36,0,28,433,896.98,55.95,30.56,42.09,10.11,9.54,86.04,69,12.56,89.7,5.31,30.5,3.98,313.6,149.1,56.2,32,36
42607,3,430,30.5,3.98,0,0,0,20,10,313.6,0,0,22,0,149.1,0,0,42,0,56.2,0,0,25,0,32,0,36,0,52,180,896.91,56.13,30.58,40.97,9.84,9.3,86.47,69,12.55,89.7,5.32,30.5,4.04,326.7,149.8,56.4,32,36
